region,emis_comm,input_comm,tech,vintage,output_comm,activity,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
QC,co2e,F_ng,F_T_NG,2025,T_ng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_ng,F_T_NG,2030,T_ng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_ng,F_T_NG,2035,T_ng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_ng,F_T_NG,2040,T_ng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_ng,F_T_NG,2045,T_ng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_eth,F_T_ETH,2020,T_eth,64.9,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_eth,F_T_ETH,2025,T_eth,64.9,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_eth,F_T_ETH,2030,T_eth,64.9,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_eth,F_T_ETH,2035,T_eth,64.9,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_eth,F_T_ETH,2040,T_eth,64.9,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_eth,F_T_ETH,2045,T_eth,64.9,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_eth,F_T_ETH,2020,T_eth,64.9,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_eth,F_T_ETH,2025,T_eth,64.9,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_eth,F_T_ETH,2030,T_eth,64.9,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_eth,F_T_ETH,2035,T_eth,64.9,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_eth,F_T_ETH,2040,T_eth,64.9,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_eth,F_T_ETH,2045,T_eth,64.9,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_rdsl,F_T_RDSL,2020,T_rdsl,70.0,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_rdsl,F_T_RDSL,2025,T_rdsl,70.0,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_rdsl,F_T_RDSL,2030,T_rdsl,70.0,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_rdsl,F_T_RDSL,2035,T_rdsl,70.0,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_rdsl,F_T_RDSL,2040,T_rdsl,70.0,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_rdsl,F_T_RDSL,2045,T_rdsl,70.0,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_rdsl,F_T_RDSL,2020,T_rdsl,70.0,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_rdsl,F_T_RDSL,2025,T_rdsl,70.0,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_rdsl,F_T_RDSL,2030,T_rdsl,70.0,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_rdsl,F_T_RDSL,2035,T_rdsl,70.0,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_rdsl,F_T_RDSL,2040,T_rdsl,70.0,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_rdsl,F_T_RDSL,2045,T_rdsl,70.0,kTonne/PJ,Using the GWP100 values from IPCC AR6,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_dsl,F_T_DSL,2020,T_dsl,69.43,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_dsl,F_T_DSL,2025,T_dsl,69.43,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_dsl,F_T_DSL,2030,T_dsl,69.43,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_dsl,F_T_DSL,2035,T_dsl,69.43,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_dsl,F_T_DSL,2040,T_dsl,69.43,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_dsl,F_T_DSL,2045,T_dsl,69.43,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_dsl,F_T_DSL,2020,T_dsl,3.474,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_dsl,F_T_DSL,2025,T_dsl,3.474,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_dsl,F_T_DSL,2030,T_dsl,3.474,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_dsl,F_T_DSL,2035,T_dsl,3.474,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_dsl,F_T_DSL,2040,T_dsl,3.474,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_dsl,F_T_DSL,2045,T_dsl,3.474,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_dsl,F_T_DSL,2020,T_dsl,10.44,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_dsl,F_T_DSL,2025,T_dsl,10.44,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_dsl,F_T_DSL,2030,T_dsl,10.44,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_dsl,F_T_DSL,2035,T_dsl,10.44,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_dsl,F_T_DSL,2040,T_dsl,10.44,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_dsl,F_T_DSL,2045,T_dsl,10.44,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_dsl,F_T_DSL,2020,T_dsl,72.377392,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_dsl,F_T_DSL,2025,T_dsl,72.377392,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_dsl,F_T_DSL,2030,T_dsl,72.377392,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_dsl,F_T_DSL,2035,T_dsl,72.377392,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_dsl,F_T_DSL,2040,T_dsl,72.377392,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_dsl,F_T_DSL,2045,T_dsl,72.377392,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_cng,F_T_CNG,2020,T_cng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_cng,F_T_CNG,2025,T_cng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_cng,F_T_CNG,2030,T_cng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_cng,F_T_CNG,2035,T_cng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_cng,F_T_CNG,2040,T_cng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_cng,F_T_CNG,2045,T_cng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_cng,F_T_CNG,2020,T_cng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_cng,F_T_CNG,2025,T_cng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_cng,F_T_CNG,2030,T_cng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_cng,F_T_CNG,2035,T_cng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_cng,F_T_CNG,2040,T_cng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_cng,F_T_CNG,2045,T_cng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_cng,F_T_CNG,2020,T_cng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_cng,F_T_CNG,2025,T_cng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_cng,F_T_CNG,2030,T_cng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_cng,F_T_CNG,2035,T_cng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_cng,F_T_CNG,2040,T_cng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_cng,F_T_CNG,2045,T_cng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_cng,F_T_CNG,2020,T_cng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_cng,F_T_CNG,2025,T_cng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_cng,F_T_CNG,2030,T_cng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_cng,F_T_CNG,2035,T_cng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_cng,F_T_CNG,2040,T_cng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_cng,F_T_CNG,2045,T_cng,52.14597855,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_gsl,F_T_GSL,2020,T_gsl,65.4,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_gsl,F_T_GSL,2025,T_gsl,65.4,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_gsl,F_T_GSL,2030,T_gsl,65.4,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_gsl,F_T_GSL,2035,T_gsl,65.4,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_gsl,F_T_GSL,2040,T_gsl,65.4,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_gsl,F_T_GSL,2045,T_gsl,65.4,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_gsl,F_T_GSL,2020,T_gsl,77.14,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_gsl,F_T_GSL,2025,T_gsl,77.14,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_gsl,F_T_GSL,2030,T_gsl,77.14,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_gsl,F_T_GSL,2035,T_gsl,77.14,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_gsl,F_T_GSL,2040,T_gsl,77.14,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_gsl,F_T_GSL,2045,T_gsl,77.14,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_gsl,F_T_GSL,2020,T_gsl,1.429,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_gsl,F_T_GSL,2025,T_gsl,1.429,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_gsl,F_T_GSL,2030,T_gsl,1.429,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_gsl,F_T_GSL,2035,T_gsl,1.429,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_gsl,F_T_GSL,2040,T_gsl,1.429,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_gsl,F_T_GSL,2045,T_gsl,1.429,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_gsl,F_T_GSL,2020,T_gsl,67.950037,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_gsl,F_T_GSL,2025,T_gsl,67.950037,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_gsl,F_T_GSL,2030,T_gsl,67.950037,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_gsl,F_T_GSL,2035,T_gsl,67.950037,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_gsl,F_T_GSL,2040,T_gsl,67.950037,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_gsl,F_T_GSL,2045,T_gsl,67.950037,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_hfo,F_T_HFO,2020,T_hfo,73.51,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_hfo,F_T_HFO,2025,T_hfo,73.51,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_hfo,F_T_HFO,2030,T_hfo,73.51,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_hfo,F_T_HFO,2035,T_hfo,73.51,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_hfo,F_T_HFO,2040,T_hfo,73.51,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_hfo,F_T_HFO,2045,T_hfo,73.51,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_hfo,F_T_HFO,2020,T_hfo,0.67,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_hfo,F_T_HFO,2025,T_hfo,0.67,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_hfo,F_T_HFO,2030,T_hfo,0.67,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_hfo,F_T_HFO,2035,T_hfo,0.67,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_hfo,F_T_HFO,2040,T_hfo,0.67,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_hfo,F_T_HFO,2045,T_hfo,0.67,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_hfo,F_T_HFO,2020,T_hfo,0.799,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_hfo,F_T_HFO,2025,T_hfo,0.799,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_hfo,F_T_HFO,2030,T_hfo,0.799,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_hfo,F_T_HFO,2035,T_hfo,0.799,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_hfo,F_T_HFO,2040,T_hfo,0.799,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_hfo,F_T_HFO,2045,T_hfo,0.799,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_hfo,F_T_HFO,2020,T_hfo,73.746887,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_hfo,F_T_HFO,2025,T_hfo,73.746887,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_hfo,F_T_HFO,2030,T_hfo,73.746887,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_hfo,F_T_HFO,2035,T_hfo,73.746887,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_hfo,F_T_HFO,2040,T_hfo,73.746887,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_hfo,F_T_HFO,2045,T_hfo,73.746887,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_jtf,F_T_JTF,2020,T_jtf,67.75,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_jtf,F_T_JTF,2025,T_jtf,67.75,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_jtf,F_T_JTF,2030,T_jtf,67.75,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_jtf,F_T_JTF,2035,T_jtf,67.75,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_jtf,F_T_JTF,2040,T_jtf,67.75,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_jtf,F_T_JTF,2045,T_jtf,67.75,kTonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_jtf,F_T_JTF,2020,T_jtf,2.139,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_jtf,F_T_JTF,2025,T_jtf,2.139,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_jtf,F_T_JTF,2030,T_jtf,2.139,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_jtf,F_T_JTF,2035,T_jtf,2.139,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_jtf,F_T_JTF,2040,T_jtf,2.139,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_jtf,F_T_JTF,2045,T_jtf,2.139,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_jtf,F_T_JTF,2020,T_jtf,6.15,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_jtf,F_T_JTF,2025,T_jtf,6.15,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_jtf,F_T_JTF,2030,T_jtf,6.15,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_jtf,F_T_JTF,2035,T_jtf,6.15,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_jtf,F_T_JTF,2040,T_jtf,6.15,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_jtf,F_T_JTF,2045,T_jtf,6.15,Tonne/PJ,,F6,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_jtf,F_T_JTF,2020,T_jtf,69.488842,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_jtf,F_T_JTF,2025,T_jtf,69.488842,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_jtf,F_T_JTF,2030,T_jtf,69.488842,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_jtf,F_T_JTF,2035,T_jtf,69.488842,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_jtf,F_T_JTF,2040,T_jtf,69.488842,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2e,F_jtf,F_T_JTF,2045,T_jtf,69.488842,kTonne/PJ,Using the GWP100 values from IPCC AR6,F5,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_lng,F_T_LNG,2020,T_lng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_lng,F_T_LNG,2025,T_lng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_lng,F_T_LNG,2030,T_lng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_lng,F_T_LNG,2035,T_lng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_lng,F_T_LNG,2040,T_lng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,co2,F_lng,F_T_LNG,2045,T_lng,51.8766756,kTonne/PJ,"Converted from g/m3 to kTonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_lng,F_T_LNG,2020,T_lng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_lng,F_T_LNG,2025,T_lng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_lng,F_T_LNG,2030,T_lng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_lng,F_T_LNG,2035,T_lng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_lng,F_T_LNG,2040,T_lng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,ch4,F_lng,F_T_LNG,2045,T_lng,0.991957105,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
QC,n2o,F_lng,F_T_LNG,2020,T_lng,0.884718499,Tonne/PJ,"Converted from g/m3 to Tonne/PJ, using the industrial values",F4,1.0,2.0,2.0,2.0,2.0,FUELHRQC001
