region,period,commodity,demand,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
ON,2045,T_D_tkm_ldv_t,23.982354214548778,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2025,T_D_tkm_mdv_t,12.769319678705688,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2030,T_D_tkm_mdv_t,14.222594090439024,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2035,T_D_tkm_mdv_t,15.915127094347966,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2040,T_D_tkm_mdv_t,17.66969010363577,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2045,T_D_tkm_mdv_t,19.75212599849756,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2025,T_D_tkm_hdv_t,108.7210176786943,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2030,T_D_tkm_hdv_t,121.09454085656098,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2035,T_D_tkm_hdv_t,135.50516846005203,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2040,T_D_tkm_hdv_t,150.44393424796422,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
ON,2045,T_D_tkm_hdv_t,168.17428758210247,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRON001
QC,2025,T_D_pkm_ldv_c,64.39801518724146,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2030,T_D_pkm_ldv_c,71.72714391084148,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2035,T_D_pkm_ldv_c,80.26289748527806,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2040,T_D_pkm_ldv_c,89.11147972474635,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2045,T_D_pkm_ldv_c,99.61358490795367,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2025,T_D_pkm_ldv_t,74.60410962085201,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2030,T_D_pkm_ldv_t,83.09479246458537,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2035,T_D_pkm_ldv_t,92.98333163015285,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2040,T_D_pkm_ldv_t,103.23427799026992,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2045,T_D_pkm_ldv_t,115.40080523586342,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2025,T_D_tkm_ldv_t,9.427781472606503,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2030,T_D_tkm_ldv_t,10.50075590807317,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2035,T_D_tkm_ldv_t,11.750378573769106,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2040,T_D_tkm_ldv_t,13.04579892878374,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2045,T_D_tkm_ldv_t,14.583292784482927,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2025,T_D_tkm_mdv_t,7.909611230569918,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2030,T_D_tkm_mdv_t,8.809802932036586,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2035,T_D_tkm_mdv_t,9.858196925817886,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2040,T_D_tkm_mdv_t,10.945013736125203,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2045,T_D_tkm_mdv_t,12.234922576641464,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2025,T_D_tkm_hdv_t,66.2962195274813,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2030,T_D_tkm_hdv_t,73.84138261041464,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2035,T_D_tkm_hdv_t,82.62873717651382,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2040,T_D_tkm_hdv_t,91.73814138639675,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
QC,2045,T_D_tkm_hdv_t,102.54980799913659,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRQC001
SK,2025,T_D_pkm_ldv_c,6.298734201985365,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2030,T_D_pkm_ldv_c,7.015592223585366,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2035,T_D_pkm_ldv_c,7.850469553619512,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2040,T_D_pkm_ldv_c,8.715944482136585,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2045,T_D_pkm_ldv_c,9.743149574063414,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2025,T_D_pkm_ldv_t,13.479113284186177,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2030,T_D_pkm_ldv_t,15.013169202719514,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2035,T_D_pkm_ldv_t,16.79978310784065,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2040,T_D_pkm_ldv_t,18.651875009484552,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2045,T_D_pkm_ldv_t,20.85006489274878,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2025,T_D_tkm_ldv_t,2.480832103244715,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2030,T_D_tkm_ldv_t,2.7631752433780488,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2035,T_D_tkm_ldv_t,3.092001705362602,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2040,T_D_tkm_ldv_t,3.432879398938211,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2045,T_D_tkm_ldv_t,3.837456459495122,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2025,T_D_tkm_mdv_t,4.295387668125202,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2030,T_D_tkm_mdv_t,4.784245112658536,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2035,T_D_tkm_mdv_t,5.353585185255285,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2040,T_D_tkm_mdv_t,5.943791124386991,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2045,T_D_tkm_mdv_t,6.644288072346341,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2025,T_D_tkm_hdv_t,25.67261345041138,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2030,T_D_tkm_hdv_t,28.59440984587805,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2035,T_D_tkm_hdv_t,31.997233696695936,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2040,T_D_tkm_hdv_t,35.52476836927154,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
SK,2045,T_D_tkm_hdv_t,39.711488813995125,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRSK001
NB,2025,T_D_pkm_ldv_c,5.570597105834145,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2030,T_D_pkm_ldv_c,6.204585950634146,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2035,T_D_pkm_ldv_c,6.942951007687805,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2040,T_D_pkm_ldv_c,7.708376564214634,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2045,T_D_pkm_ldv_c,8.616836189385365,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2025,T_D_pkm_ldv_t,8.59281450355122,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2030,T_D_pkm_ldv_t,9.57076146995122,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2035,T_D_pkm_ldv_t,10.709711900331708,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2040,T_D_pkm_ldv_t,11.890403969521952,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2045,T_D_pkm_ldv_t,13.29173041527805,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2025,T_D_tkm_ldv_t,0.7964655683796746,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2030,T_D_tkm_ldv_t,0.8871111986463415,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2035,T_D_tkm_ldv_t,0.9926801948715447,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2040,T_D_tkm_ldv_t,1.1021182119008128,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2045,T_D_tkm_ldv_t,1.2320067674658537,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2025,T_D_tkm_mdv_t,0.750342640210569,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2030,T_D_tkm_mdv_t,0.8357390267439023,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2035,T_D_tkm_mdv_t,0.9351945744747967,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2040,T_D_tkm_mdv_t,1.038295089923577,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2045,T_D_tkm_mdv_t,1.160661863309756,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2025,T_D_tkm_hdv_t,3.2926991335154465,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2030,T_D_tkm_hdv_t,3.6674407420487807,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2035,T_D_tkm_hdv_t,4.103877615401626,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2040,T_D_tkm_hdv_t,4.556309557411382,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NB,2045,T_D_tkm_hdv_t,5.093286862321952,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNB001
NLLAB,2025,T_D_pkm_ldv_c,3.2218786802382113,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_pkm_ldv_c,3.588560223304879,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_pkm_ldv_c,4.015610069193497,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_pkm_ldv_c,4.458310956554472,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_pkm_ldv_c,4.983738777412196,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_pkm_ldv_t,6.617890397791056,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_pkm_ldv_t,7.371071539524391,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_pkm_ldv_t,8.24825201556748,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_pkm_ldv_t,9.157580467172357,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_pkm_ldv_t,10.236833932460977,bpkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_ldv_t,0.6079670204756098,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_ldv_t,0.6771596584756099,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_ldv_t,0.7577437673658538,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_ldv_t,0.8412812205609758,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_ldv_t,0.9404292079390245,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_mdv_t,0.6403337865788618,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_mdv_t,0.7132100815121952,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_mdv_t,0.7980843030504066,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_mdv_t,0.8860690981528456,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_mdv_t,0.990495496380488,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_hdv_t,4.25198953505691,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_hdv_t,4.735907844390244,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_hdv_t,5.299495631479674,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_hdv_t,5.883738468357723,btkm,"Demand projections are indexed through projected national GDP growth (2023=1), using estimates from the Current Measures Scenario of the Canada Energy Futures 2026. Initial demand is obtained from 2023 subsector activity.",T17,,,,,,TRPHRNLLAB001
