region,tech,vintage,capacity,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
MB,T_HDV_WTF_HFO,2010.0,22.398071163,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRMB001
MB,T_HDV_WTF_HFO,2015.0,8.161665736,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRMB001
MB,T_HDV_WTF_MDO,2000.0,1.702811321,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRMB001
MB,T_HDV_WTF_MDO,2005.0,1.779041743,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRMB001
MB,T_HDV_WTF_MDO,2010.0,2.876054141,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on passenger vehicle registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed using technology market shares based on provincial sales data (StatCan, 2023) Table: 20-10-0021-01.",T17,,,,,,TRPHRMB001
MB,T_HDV_WTF_MDO,2015.0,1.26014774,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on passenger vehicle registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed using technology market shares based on provincial sales data (StatCan, 2023) Table: 20-10-0021-01.",T17,,,,,,TRPHRMB001
MB,T_LDV_M_GSL,2000.0,1.85104253656424,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRMB001
MB,T_LDV_M_GSL,2005.0,10.7224925408981,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRMB001
MB,T_LDV_M_GSL,2010.0,7.94837828509495,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRMB001
MB,T_LDV_M_GSL,2015.0,8.27376004546145,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRMB001
MB,T_HDV_CHRG,2005.0,0.00506602410476992,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRMB001
MB,T_HDV_CHRG,2010.0,0.019182445050504,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRMB001
MB,T_HDV_CHRG,2015.0,0.027956970422945,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRMB001
MB,T_HDV_BT_BEV,2005.0,0.00417538862828269,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRMB001
MB,T_HDV_BT_BEV,2010.0,0.0151886585614021,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRMB001
MB,T_HDV_BT_BEV,2015.0,0.0239013563046605,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRMB001
MB,T_HDV_BT_CNG,2010.0,0.00379058928558352,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRMB001
MB,T_HDV_BT_CNG,2015.0,0.00993528997933472,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRMB001
MB,T_LDV_BEV_CHRG,2015.0,0.003372,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRMB001
NB,T_HDV_AJF_JFL,2000.0,0.026854916445863,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJF_JFL,2005.0,0.0170855915864406,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJF_JFL,2010.0,0.024055012888172,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJF_JFL,2015.0,0.0691670270916952,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJP_JFL,2000.0,1.76614409637588,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJP_JFL,2005.0,1.66117747251068,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJP_JFL,2010.0,2.79527163478586,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNB001
NB,T_HDV_AJP_JFL,2015.0,4.61617977648695,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNB001
NB,T_HDV_BIC_DSL,2005.0,0.0097566706435876,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BIC_DSL,2010.0,0.0315453576241998,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BIC_DSL,2015.0,0.0352459796061817,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BIC_GSL,2010.0,0.00144393535294443,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BIC_GSL,2015.0,0.00616186709258761,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_CNG,2010.0,0.00423426497666835,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_CNG,2015.0,0.0597330083861067,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_DSL,2005.0,0.156467735768775,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_DSL,2010.0,0.504259704454892,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_DSL,2015.0,0.549501322032646,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_GSL,2005.0,0.00515214880590337,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_GSL,2010.0,0.0300884998914533,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BS_GSL,2015.0,0.0667892607905358,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_BEV,2005.0,0.0153814518631737,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_BEV,2010.0,0.0525177719212532,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_BEV,2015.0,0.0863091370932196,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_CNG,2010.0,0.00267958526209404,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_CNG,2015.0,0.00450340213656605,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_DSL,2005.0,0.0496763417179551,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_DSL,2010.0,0.162412109636983,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_DSL,2015.0,0.180196819976794,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_BT_GSL,2015.0,0.00292925622598434,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of transit buses from GREET 2023.",T17,,,,,,TRPHRNB001
NB,T_HDV_CHRG,2005.0,0.033384629473087,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRNB001
NB,T_HDV_CHRG,2010.0,0.117982624251202,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRNB001
NB,T_HDV_CHRG,2015.0,0.180372671378237,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRNB001
NB,T_HDV_RF_DSL,2000.0,13.9214741125654,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RF_DSL,2005.0,10.6532214546889,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RF_DSL,2010.0,17.8707756331638,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RF_DSL,2015.0,14.0902858197018,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RICP_DSL,2000.0,0.0575485793085469,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RICP_DSL,2005.0,0.0331405459931806,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RICP_DSL,2010.0,0.0432956038788037,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_RICP_DSL,2015.0,0.0767172485454193,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Rails reportedly only consume diesel.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_HFO,2000.0,3.18175673474962,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_HFO,2005.0,12.9161737072356,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_HFO,2010.0,33.4317597392244,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_HFO,2015.0,12.1822475681993,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_MDO,2000.0,2.54164649047746,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_MDO,2005.0,2.65542937537755,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_MDO,2010.0,4.29284960919978,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_HDV_WTF_MDO,2015.0,1.88091894936027,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. Activity was distributed across fuel types using estimated activity shares, based on provincial energy use and national energy intensity.",T17,,,,,,TRPHRNB001
NB,T_LDV_BEV_CHRG,2015.0,0.00180363119972918,PJ/year,Existing capacity of EV chargers estimated from energy consumption of BEV classes.,,,,,,,TRPHRNB001
NB,T_LDV_M_GSL,2000.0,1.37333878623676,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRNB001
NB,T_LDV_M_GSL,2005.0,7.95530875205187,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRNB001
NB,T_LDV_M_GSL,2010.0,5.89711795973314,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRNB001
NB,T_LDV_M_GSL,2015.0,6.13852753461775,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on motorcycle registrations by age (ON Ministry of Transportation, 2023).",T17,,,,,,TRPHRNB001
NB,T_LDV_PHEV_CHRG,2015.0,0.00313921287923182,PJ/year,Existing capacity of EV chargers estimated from energy consumption of PHEV classes.,,,,,,,TRPHRNB001
NLLAB,T_HDV_AJF_JFL,2000.0,0.0233850169384372,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJF_JFL,2005.0,0.0148779133872824,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJF_JFL,2010.0,0.0209468088896168,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJF_JFL,2015.0,0.0602298226263307,btkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the share of aviation gasoline is negligible in this class.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJP_JFL,2000.0,1.5608626622651,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJP_JFL,2005.0,1.46809731783956,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJP_JFL,2010.0,2.47037443140349,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_AJP_JFL,2015.0,4.07963652648325,bpkm,"As the provincial stock for this technology is unknown, activity units were used. Activity by vintage was estimated using a flow and stock analysis using an avg. annual fleet retirement factor using expected lifetime, meeting 2019 downscaled demand with 5% tolerance. All estimated provincial fleet activity was assigned to jet fuel aircrafts as the reported national passenger activity excludes non-commercial demand, where most aviation gasoline is assumed to be used.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BIC_DSL,2005.0,0.00788286367699789,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BIC_DSL,2010.0,0.0254869813709359,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BIC_DSL,2015.0,0.0284769392523173,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BIC_GSL,2010.0,0.00116664260743613,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BIC_GSL,2015.0,0.00497847075354402,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of inter-city buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BS_CNG,2010.0,0.00361027426316127,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BS_CNG,2015.0,0.0509310463962331,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_BS_DSL,2005.0,0.133411264910631,k units,"Vehicle class 2021 fleet stock was distributed across vintages up to 2020 based on bus registrations by age (ON Ministry of Transportation, 2023). Fuel types from each vintage were distributed based on estimated activity shares, using fuel usage data and fuel economy inputs of school buses from GREET 2023.",T17,,,,,,TRPHRNLLAB001
