region,period,commodity,demand,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NLLAB,2045,T_D_pkm_ldv_m,0.121851082692622,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_pkm_ldv_t,1.81311766936973,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_pkm_ldv_t,2.02509912720988,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_pkm_ldv_t,2.19208333194461,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_pkm_ldv_t,2.32599397939769,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_pkm_ldv_t,2.44931395125853,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_hdv_aj,0.157992021810426,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_hdv_aj,0.159831556243015,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_hdv_aj,0.161280613143736,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_hdv_aj,0.162442664057953,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_hdv_aj,0.163512811120697,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_hdv_r,74.1441800792874,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_hdv_r,74.1627770741176,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_hdv_r,74.1774264893251,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_hdv_r,74.1891743829558,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_hdv_r,74.1999931635346,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_hdv_t,17.2670061263365,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_hdv_t,17.4078789757007,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_hdv_t,17.5188487791895,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_hdv_t,17.607839461012,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_hdv_t,17.6897920808144,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_hdv_wt,106.036276761006,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_hdv_wt,105.943144117661,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_hdv_wt,105.869780718134,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_hdv_wt,105.810947965985,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_hdv_wt,105.756768156705,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_ldv_t,1.39143924784798,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_ldv_t,1.41296951695416,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_ldv_t,1.42992956101203,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_ldv_t,1.44353043113163,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_ldv_t,1.45605564068243,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2025,T_D_tkm_mdv_t,5.67722936038268,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2030,T_D_tkm_mdv_t,5.69030134820721,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2035,T_D_tkm_mdv_t,5.70059854831811,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2040,T_D_tkm_mdv_t,5.70885624392468,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NLLAB,2045,T_D_tkm_mdv_t,5.71646085796551,btkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNLLAB001
NS,2025,T_D_pj_off,3.73860515168611,PJ,"Dummy technology, to pass off-road demand directly in PJ. Off-road vehicles are assumed to consume diesel only. Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pj_off,3.90375237776294,PJ,"Dummy technology, to pass off-road demand directly in PJ. Off-road vehicles are assumed to consume diesel only. Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pj_off,4.03384383965753,PJ,"Dummy technology, to pass off-road demand directly in PJ. Off-road vehicles are assumed to consume diesel only. Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pj_off,4.13816886987641,PJ,"Dummy technology, to pass off-road demand directly in PJ. Off-road vehicles are assumed to consume diesel only. Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pj_off,4.23424307748517,PJ,"Dummy technology, to pass off-road demand directly in PJ. Off-road vehicles are assumed to consume diesel only. Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_hdv_aj,15.8137633818293,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_hdv_aj,16.0788873111794,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_hdv_aj,16.2877334442434,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_hdv_aj,16.4552146826406,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_hdv_aj,16.6094502216534,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_hdv_bic,0.230283111863859,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_hdv_bic,0.236420447709869,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_hdv_bic,0.241255012669344,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_hdv_bic,0.245132024489698,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_hdv_bic,0.248702412514017,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_hdv_bs,1.60230709450865,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_hdv_bs,1.63582156833862,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_hdv_bs,1.66222193241825,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_hdv_bs,1.68339333552408,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_hdv_bs,1.70289034188094,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_hdv_bt,0.972652479055739,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_hdv_bt,0.999161719829327,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_hdv_bt,1.02004385008289,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_hdv_bt,1.03678998267308,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_hdv_bt,1.0522117028081,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_hdv_r,0.263450385823732,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_hdv_r,0.263580461073563,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_hdv_r,0.263682925279646,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_hdv_r,0.263765095018076,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_hdv_r,0.2638407661441,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector energy use divided by avg. energy intensity from 2015-2019 to estimate the provincial demand of this mode. This demand would also reflect the impact of COVID-19 on demands.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_ldv_c,2.32851085745817,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_ldv_c,2.78144276209138,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_ldv_c,3.1382309141674,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_ldv_c,3.42435218765445,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_ldv_c,3.68784479889648,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2025,T_D_pkm_ldv_m,0.163305670574521,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2030,T_D_pkm_ldv_m,0.167862077828432,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2035,T_D_pkm_ldv_m,0.171451297549098,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2040,T_D_pkm_ldv_m,0.174329622155245,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
NS,2045,T_D_pkm_ldv_m,0.176980306801068,bpkm,"Based on the findings from Sonia Yet et al. 2022, demand projections are indexed through projected national GDP growth (2019=100), using estimates from the Current Measures Scenario of the Canada's Energy Futures 2023. Initial demand is obtained from 2021 subsector activity, which was impacted by the COVID-19 pandemic.",T17,,,,,,TRPHRNS001
