region,tech,c2a,notes_x,data_source_x,dq_cred_x,dq_geog_x,dq_struc_x,dq_tech_x,dq_time_x,data_id_x,vintage,output_comm,operator,factor,notes_y,data_source_y,dq_cred_y,dq_geog_y,dq_struc_y,dq_tech_y,dq_time_y,data_id_y,capacity,virtual_demand,demand_type
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,152.5945575,1.876473699357706,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,344.6941157429299,4.238745163076795,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,324.0124687983541,3.984420453292188,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,268.8614102794853,3.3062212271999005,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,488.0976501265233,6.002195741356768,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,458.8117911189319,5.642063996875362,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,398.2408175205526,4.897215420596035,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,54.14905,0.633395581643639,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,50.900107,0.5953918467450205,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,42.236259000000004,0.49404855368203837,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,29.781977500000004,0.3483675699040014,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,17.327696,0.20268658612596444,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,277.44464999999997,3.2453425399091174,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,260.79797099999996,3.0506219875145706,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,216.406827,2.531367181129112,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,152.5945575,1.784938396950015,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,344.6941157429299,4.031977106341347,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,324.0124687983541,3.7900584799608654,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,268.8614102794853,3.14494214294625,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,488.0976501265233,5.70940570519303,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,458.8117911189319,5.3668413628814475,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,398.2408175205526,4.658326863493794,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.069834156170377,0.0008587590508957116,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.06564410680015438,0.000807233507841969,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.05447064181289406,0.0006698320596986551,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.0057270909001668,7.042672834510399e-05,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.005383465446156792,6.620112464439773e-05,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,25.617133762427937,0.31501698714336085,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.069834156170377,0.0008168683654861655,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.06564410680015438,0.0007678562635569957,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.05447064181289406,0.0006371573250792092,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.0057270909001668,6.699127818192825e-05,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.005383465446156792,6.297180149101255e-05,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_HEV,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,25.617133762427937,0.29965030484368504,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_PHEV35,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.9409078892539806,0.01157045792870606,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_PHEV35,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.8844534158987417,0.010876230452983695,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_PHEV35,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,1.6424670774932877,0.020197615979698814,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_PHEV35,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.9409078892539806,0.011006045346817971,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_PHEV35,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.8844534158987417,0.010345682626008892,T_D_tkm_ldv
ON,T_LDV_LTF_GSL_PHEV35,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,1.6424670774932877,0.019212366419713526,T_D_tkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,0.0730738259052646,0.002329060022393916,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,0.06868939635094871,0.002189316421050281,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,0.056997584206106386,0.001816666817467255,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,5.161927978540626,0.16452457421460204,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,4.852212299828188,0.1546530997617259,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,65.90675954649716,2.100626277106098,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,0.0730738259052646,0.0022154473383746917,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,0.06868939635094871,0.0020825204980722102,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,0.056997584206106386,0.0017280489239322595,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,5.161927978540626,0.15649898522852324,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,4.852212299828188,0.14710904611481182,T_D_pkm_ldv
ON,T_LDV_LTP_BEV300,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,65.90675954649716,1.9981567026131095,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,6.1405199999999995,0.19571494268346404,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,5.772088799999999,0.18397204612245618,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,4.7896056,0.15265765529310196,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,3.3772860000000002,0.10764321847590524,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,1.9649664,0.0626287816587085,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,31.47267,1.0031189223625328,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,29.5843098,0.9429317870207806,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,24.548682600000003,0.7824327594427756,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,17.3099685,0.551715407299393,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,55.52735406832949,1.7698066155386711,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,52.195712824229716,1.6636182186063506,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,43.311336173297,1.3804491601201634,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,67.60222517221418,2.154665341836608,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,63.54609166188132,2.0253854213264115,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_t,le,0.0196139683167363,,,,,,,,TRPHRON002,80.63177842404977,2.569952364413547,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,6.1405199999999995,0.18616787230866014,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,5.772088799999999,0.1749977999701405,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,4.7896056,0.1452109404007549,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,3.3772860000000002,0.10239232976976309,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,1.9649664,0.05957371913877125,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,31.47267,0.9541862920033807,T_D_pkm_ldv
ON,T_LDV_LTP_DSL,1.625,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 5 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_t,ge,0.0186571893744564,,,,,,,,TRPHRON002,29.5843098,0.8969351144831779,T_D_pkm_ldv
