tech,vintage,fraction,notes,period,region
T_LDV_C_BEV150_N,2030,0.331540867,From MOVES5,2047,ON
T_LDV_C_BEV150_N,2030,0.260922663,From MOVES5,2048,ON
T_LDV_C_BEV150_N,2030,0.203258754,From MOVES5,2049,ON
T_LDV_C_BEV150_N,2030,0.156915758,From MOVES5,2050,ON
T_LDV_C_BEV150_N,2030,0.120354387,From MOVES5,2051,ON
T_LDV_C_BEV150_N,2030,0.091830397,From MOVES5,2052,ON
T_LDV_C_BEV150_N,2030,0.069791102,From MOVES5,2053,ON
T_LDV_C_BEV150_N,2030,0.052831864,From MOVES5,2054,ON
T_LDV_C_BEV150_N,2030,0.039993721,From MOVES5,2055,ON
T_LDV_C_BEV150_N,2030,0.030155266,From MOVES5,2056,ON
T_LDV_C_BEV150_N,2030,0.02273707,From MOVES5,2057,ON
T_LDV_C_BEV150_N,2030,0.012891919,From MOVES5,2058,ON
T_LDV_C_BEV150_N,2030,0.009694723,From MOVES5,2059,ON
T_LDV_C_BEV150_N,2030,0.007290432,From MOVES5,2060,ON
T_LDV_C_BEV150_N,2030,0.005475114,From MOVES5,2061,ON
T_LDV_C_BEV150_N,2030,0.004106336,From MOVES5,2062,ON
T_LDV_C_BEV150_N,2030,0.003079752,From MOVES5,2063,ON
T_LDV_C_BEV150_N,2030,0.002306734,From MOVES5,2064,ON
T_LDV_C_BEV150_N,2030,0.001725437,From MOVES5,2065,ON
T_LDV_C_BEV150_N,2030,0.001288901,From MOVES5,2066,ON
T_LDV_C_BEV150_N,2030,0.000961521,From MOVES5,2067,ON
T_LDV_C_BEV150_N,2030,0.000717294,From MOVES5,2068,ON
T_LDV_C_BEV150_N,2030,0.000534384,From MOVES5,2069,ON
T_LDV_C_BEV150_N,2030,0.000397582,From MOVES5,2070,ON
T_LDV_C_BEV150_N,2030,0.000295403,From MOVES5,2071,ON
T_LDV_C_BEV150_N,2030,0,From MOVES5,2072,ON
T_LDV_C_BEV150_N,2035,1,From MOVES5,2035,ON
T_LDV_C_BEV150_N,2035,0.997,From MOVES5,2036,ON
T_LDV_C_BEV150_N,2035,0.994009,From MOVES5,2037,ON
T_LDV_C_BEV150_N,2035,0.991026973,From MOVES5,2038,ON
T_LDV_C_BEV150_N,2035,0.984089784,From MOVES5,2039,ON
T_LDV_C_BEV150_N,2035,0.974248886,From MOVES5,2040,ON
T_LDV_C_BEV150_N,2035,0.960609402,From MOVES5,2041,ON
T_LDV_C_BEV150_N,2035,0.942357823,From MOVES5,2042,ON
T_LDV_C_BEV150_N,2035,0.919741236,From MOVES5,2043,ON
T_LDV_C_BEV150_N,2035,0.89306874,From MOVES5,2044,ON
T_LDV_C_BEV150_N,2035,0.861811334,From MOVES5,2045,ON
T_LDV_C_BEV150_N,2035,0.826477069,From MOVES5,2046,ON
T_LDV_C_BEV150_N,2035,0.787632647,From MOVES5,2047,ON
T_LDV_C_BEV150_N,2035,0.718320974,From MOVES5,2048,ON
T_LDV_C_BEV150_N,2035,0.613446112,From MOVES5,2049,ON
T_LDV_C_BEV150_N,2035,0.510387165,From MOVES5,2050,ON
T_LDV_C_BEV150_N,2035,0.414944765,From MOVES5,2051,ON
T_LDV_C_BEV150_N,2035,0.331540867,From MOVES5,2052,ON
T_LDV_C_BEV150_N,2035,0.260922663,From MOVES5,2053,ON
T_LDV_C_BEV150_N,2035,0.203258754,From MOVES5,2054,ON
T_LDV_C_BEV150_N,2035,0.156915758,From MOVES5,2055,ON
T_LDV_C_BEV150_N,2035,0.120354387,From MOVES5,2056,ON
T_LDV_C_BEV150_N,2035,0.091830397,From MOVES5,2057,ON
T_LDV_C_BEV150_N,2035,0.069791102,From MOVES5,2058,ON
T_LDV_C_BEV150_N,2035,0.052831864,From MOVES5,2059,ON
T_LDV_C_BEV150_N,2035,0.039993721,From MOVES5,2060,ON
T_LDV_C_BEV150_N,2035,0.030155266,From MOVES5,2061,ON
T_LDV_C_BEV150_N,2035,0.02273707,From MOVES5,2062,ON
T_LDV_C_BEV150_N,2035,0.012891919,From MOVES5,2063,ON
T_LDV_C_BEV150_N,2035,0.009694723,From MOVES5,2064,ON
T_LDV_C_BEV150_N,2035,0.007290432,From MOVES5,2065,ON
T_LDV_C_BEV150_N,2035,0.005475114,From MOVES5,2066,ON
T_LDV_C_BEV150_N,2035,0.004106336,From MOVES5,2067,ON
T_LDV_C_BEV150_N,2035,0.003079752,From MOVES5,2068,ON
T_LDV_C_BEV150_N,2035,0.002306734,From MOVES5,2069,ON
T_LDV_C_BEV150_N,2035,0.001725437,From MOVES5,2070,ON
T_LDV_C_BEV150_N,2035,0.001288901,From MOVES5,2071,ON
T_LDV_C_BEV150_N,2035,0.000961521,From MOVES5,2072,ON
T_LDV_C_BEV150_N,2035,0.000717294,From MOVES5,2073,ON
T_LDV_C_BEV150_N,2035,0.000534384,From MOVES5,2074,ON
T_LDV_C_BEV150_N,2035,0.000397582,From MOVES5,2075,ON
T_LDV_C_BEV150_N,2035,0.000295403,From MOVES5,2076,ON
T_LDV_C_BEV150_N,2035,0,From MOVES5,2077,ON
T_LDV_C_BEV150_N,2040,1,From MOVES5,2040,ON
T_LDV_C_BEV150_N,2040,0.997,From MOVES5,2041,ON
T_LDV_C_BEV150_N,2040,0.994009,From MOVES5,2042,ON
T_LDV_C_BEV150_N,2040,0.991026973,From MOVES5,2043,ON
T_LDV_C_BEV150_N,2040,0.984089784,From MOVES5,2044,ON
T_LDV_C_BEV150_N,2040,0.974248886,From MOVES5,2045,ON
T_LDV_C_BEV150_N,2040,0.960609402,From MOVES5,2046,ON
T_LDV_C_BEV150_N,2040,0.942357823,From MOVES5,2047,ON
T_LDV_C_BEV150_N,2040,0.919741236,From MOVES5,2048,ON
T_LDV_C_BEV150_N,2040,0.89306874,From MOVES5,2049,ON
T_LDV_C_BEV150_N,2040,0.861811334,From MOVES5,2050,ON
T_LDV_C_BEV150_N,2040,0.826477069,From MOVES5,2051,ON
T_LDV_C_BEV150_N,2040,0.787632647,From MOVES5,2052,ON
T_LDV_C_BEV150_N,2040,0.718320974,From MOVES5,2053,ON
T_LDV_C_BEV150_N,2040,0.613446112,From MOVES5,2054,ON
T_LDV_C_BEV150_N,2040,0.510387165,From MOVES5,2055,ON
T_LDV_C_BEV150_N,2040,0.414944765,From MOVES5,2056,ON
T_LDV_C_BEV150_N,2040,0.331540867,From MOVES5,2057,ON
T_LDV_C_BEV150_N,2040,0.260922663,From MOVES5,2058,ON
T_LDV_C_BEV150_N,2040,0.203258754,From MOVES5,2059,ON
T_LDV_C_BEV150_N,2040,0.156915758,From MOVES5,2060,ON
T_LDV_C_BEV150_N,2040,0.120354387,From MOVES5,2061,ON
T_LDV_C_BEV150_N,2040,0.091830397,From MOVES5,2062,ON
T_LDV_C_BEV150_N,2040,0.069791102,From MOVES5,2063,ON
T_LDV_C_BEV150_N,2040,0.052831864,From MOVES5,2064,ON
T_LDV_C_BEV150_N,2040,0.039993721,From MOVES5,2065,ON
T_LDV_C_BEV150_N,2040,0.030155266,From MOVES5,2066,ON
T_LDV_C_BEV150_N,2040,0.02273707,From MOVES5,2067,ON
T_LDV_C_BEV150_N,2040,0.012891919,From MOVES5,2068,ON
T_LDV_C_BEV150_N,2040,0.009694723,From MOVES5,2069,ON
T_LDV_C_BEV150_N,2040,0.007290432,From MOVES5,2070,ON
T_LDV_C_BEV150_N,2040,0.005475114,From MOVES5,2071,ON
T_LDV_C_BEV150_N,2040,0.004106336,From MOVES5,2072,ON
T_LDV_C_BEV150_N,2040,0.003079752,From MOVES5,2073,ON
T_LDV_C_BEV150_N,2040,0.002306734,From MOVES5,2074,ON
T_LDV_C_BEV150_N,2040,0.001725437,From MOVES5,2075,ON
T_LDV_C_BEV150_N,2040,0.001288901,From MOVES5,2076,ON
T_LDV_C_BEV150_N,2040,0.000961521,From MOVES5,2077,ON
T_LDV_C_BEV150_N,2040,0.000717294,From MOVES5,2078,ON
T_LDV_C_BEV150_N,2040,0.000534384,From MOVES5,2079,ON
T_LDV_C_BEV150_N,2040,0.000397582,From MOVES5,2080,ON
T_LDV_C_BEV150_N,2040,0.000295403,From MOVES5,2081,ON
T_LDV_C_BEV150_N,2040,0,From MOVES5,2082,ON
T_LDV_C_BEV150_N,2045,1,From MOVES5,2045,ON
T_LDV_C_BEV150_N,2045,0.997,From MOVES5,2046,ON
T_LDV_C_BEV150_N,2045,0.994009,From MOVES5,2047,ON
T_LDV_C_BEV150_N,2045,0.991026973,From MOVES5,2048,ON
T_LDV_C_BEV150_N,2045,0.984089784,From MOVES5,2049,ON
T_LDV_C_BEV150_N,2045,0.974248886,From MOVES5,2050,ON
T_LDV_C_BEV150_N,2045,0.960609402,From MOVES5,2051,ON
T_LDV_C_BEV150_N,2045,0.942357823,From MOVES5,2052,ON
T_LDV_C_BEV150_N,2045,0.919741236,From MOVES5,2053,ON
T_LDV_C_BEV150_N,2045,0.89306874,From MOVES5,2054,ON
T_LDV_C_BEV150_N,2045,0.861811334,From MOVES5,2055,ON
T_LDV_C_BEV150_N,2045,0.826477069,From MOVES5,2056,ON
T_LDV_C_BEV150_N,2045,0.787632647,From MOVES5,2057,ON
T_LDV_C_BEV150_N,2045,0.718320974,From MOVES5,2058,ON
T_LDV_C_BEV150_N,2045,0.613446112,From MOVES5,2059,ON
T_LDV_C_BEV150_N,2045,0.510387165,From MOVES5,2060,ON
T_LDV_C_BEV150_N,2045,0.414944765,From MOVES5,2061,ON
T_LDV_C_BEV150_N,2045,0.331540867,From MOVES5,2062,ON
T_LDV_C_BEV150_N,2045,0.260922663,From MOVES5,2063,ON
T_LDV_C_BEV150_N,2045,0.203258754,From MOVES5,2064,ON
T_LDV_C_BEV150_N,2045,0.156915758,From MOVES5,2065,ON
T_LDV_C_BEV150_N,2045,0.120354387,From MOVES5,2066,ON
T_LDV_C_BEV150_N,2045,0.091830397,From MOVES5,2067,ON
T_LDV_C_BEV150_N,2045,0.069791102,From MOVES5,2068,ON
T_LDV_C_BEV150_N,2045,0.052831864,From MOVES5,2069,ON
T_LDV_C_BEV150_N,2045,0.039993721,From MOVES5,2070,ON
T_LDV_C_BEV150_N,2045,0.030155266,From MOVES5,2071,ON
T_LDV_C_BEV150_N,2045,0.02273707,From MOVES5,2072,ON
T_LDV_C_BEV150_N,2045,0.012891919,From MOVES5,2073,ON
T_LDV_C_BEV150_N,2045,0.009694723,From MOVES5,2074,ON
T_LDV_C_BEV150_N,2045,0.007290432,From MOVES5,2075,ON
T_LDV_C_BEV150_N,2045,0.005475114,From MOVES5,2076,ON
T_LDV_C_BEV150_N,2045,0.004106336,From MOVES5,2077,ON
T_LDV_C_BEV150_N,2045,0.003079752,From MOVES5,2078,ON
T_LDV_C_BEV150_N,2045,0.002306734,From MOVES5,2079,ON
T_LDV_C_BEV150_N,2045,0.001725437,From MOVES5,2080,ON
T_LDV_C_BEV150_N,2045,0.001288901,From MOVES5,2081,ON
T_LDV_C_BEV150_N,2045,0.000961521,From MOVES5,2082,ON
T_LDV_C_BEV150_N,2045,0.000717294,From MOVES5,2083,ON
T_LDV_C_BEV150_N,2045,0.000534384,From MOVES5,2084,ON
T_LDV_C_BEV150_N,2045,0.000397582,From MOVES5,2085,ON
T_LDV_C_BEV150_N,2045,0.000295403,From MOVES5,2086,ON
T_LDV_C_BEV150_N,2045,0,From MOVES5,2087,ON
T_LDV_C_BEV150_N,2050,1,From MOVES5,2050,ON
T_LDV_C_BEV150_N,2050,0.997,From MOVES5,2051,ON
T_LDV_C_BEV150_N,2050,0.994009,From MOVES5,2052,ON
T_LDV_C_BEV150_N,2050,0.991026973,From MOVES5,2053,ON
T_LDV_C_BEV150_N,2050,0.984089784,From MOVES5,2054,ON
T_LDV_C_BEV150_N,2050,0.974248886,From MOVES5,2055,ON
T_LDV_C_BEV150_N,2050,0.960609402,From MOVES5,2056,ON
T_LDV_C_BEV150_N,2050,0.942357823,From MOVES5,2057,ON
T_LDV_C_BEV150_N,2050,0.919741236,From MOVES5,2058,ON
T_LDV_C_BEV150_N,2050,0.89306874,From MOVES5,2059,ON
T_LDV_C_BEV150_N,2050,0.861811334,From MOVES5,2060,ON
T_LDV_C_BEV150_N,2050,0.826477069,From MOVES5,2061,ON
T_LDV_C_BEV150_N,2050,0.787632647,From MOVES5,2062,ON
T_LDV_C_BEV150_N,2050,0.718320974,From MOVES5,2063,ON
T_LDV_C_BEV150_N,2050,0.613446112,From MOVES5,2064,ON
T_LDV_C_BEV150_N,2050,0.510387165,From MOVES5,2065,ON
T_LDV_C_BEV150_N,2050,0.414944765,From MOVES5,2066,ON
T_LDV_C_BEV150_N,2050,0.331540867,From MOVES5,2067,ON
T_LDV_C_BEV150_N,2050,0.260922663,From MOVES5,2068,ON
T_LDV_C_BEV150_N,2050,0.203258754,From MOVES5,2069,ON
T_LDV_C_BEV150_N,2050,0.156915758,From MOVES5,2070,ON
T_LDV_C_BEV150_N,2050,0.120354387,From MOVES5,2071,ON
T_LDV_C_BEV150_N,2050,0.091830397,From MOVES5,2072,ON
T_LDV_C_BEV150_N,2050,0.069791102,From MOVES5,2073,ON
T_LDV_C_BEV150_N,2050,0.052831864,From MOVES5,2074,ON
T_LDV_C_BEV150_N,2050,0.039993721,From MOVES5,2075,ON
T_LDV_C_BEV150_N,2050,0.030155266,From MOVES5,2076,ON
T_LDV_C_BEV150_N,2050,0.02273707,From MOVES5,2077,ON
T_LDV_C_BEV150_N,2050,0.012891919,From MOVES5,2078,ON
T_LDV_C_BEV150_N,2050,0.009694723,From MOVES5,2079,ON
T_LDV_C_BEV150_N,2050,0.007290432,From MOVES5,2080,ON
T_LDV_C_BEV150_N,2050,0.005475114,From MOVES5,2081,ON
T_LDV_C_BEV150_N,2050,0.004106336,From MOVES5,2082,ON
T_LDV_C_BEV150_N,2050,0.003079752,From MOVES5,2083,ON
T_LDV_C_BEV150_N,2050,0.002306734,From MOVES5,2084,ON
T_LDV_C_BEV150_N,2050,0.001725437,From MOVES5,2085,ON
T_LDV_C_BEV150_N,2050,0.001288901,From MOVES5,2086,ON
T_LDV_C_BEV150_N,2050,0.000961521,From MOVES5,2087,ON
T_LDV_C_BEV150_N,2050,0.000717294,From MOVES5,2088,ON
T_LDV_C_BEV150_N,2050,0.000534384,From MOVES5,2089,ON
T_LDV_C_BEV150_N,2050,0.000397582,From MOVES5,2090,ON
T_LDV_C_BEV150_N,2050,0.000295403,From MOVES5,2091,ON
T_LDV_C_BEV150_N,2050,0,From MOVES5,2092,ON
T_LDV_C_BEV200_N,2025,1,From MOVES5,2025,ON
T_LDV_C_BEV200_N,2025,0.997,From MOVES5,2026,ON
T_LDV_C_BEV200_N,2025,0.994009,From MOVES5,2027,ON
T_LDV_C_BEV200_N,2025,0.991026973,From MOVES5,2028,ON
T_LDV_C_BEV200_N,2025,0.984089784,From MOVES5,2029,ON
T_LDV_C_BEV200_N,2025,0.974248886,From MOVES5,2030,ON
T_LDV_C_BEV200_N,2025,0.960609402,From MOVES5,2031,ON
T_LDV_C_BEV200_N,2025,0.942357823,From MOVES5,2032,ON
T_LDV_C_BEV200_N,2025,0.919741236,From MOVES5,2033,ON
T_LDV_C_BEV200_N,2025,0.89306874,From MOVES5,2034,ON
T_LDV_C_BEV200_N,2025,0.861811334,From MOVES5,2035,ON
T_LDV_C_BEV200_N,2025,0.826477069,From MOVES5,2036,ON
T_LDV_C_BEV200_N,2025,0.787632647,From MOVES5,2037,ON
T_LDV_C_BEV200_N,2025,0.718320974,From MOVES5,2038,ON
T_LDV_C_BEV200_N,2025,0.613446112,From MOVES5,2039,ON
T_LDV_C_BEV200_N,2025,0.510387165,From MOVES5,2040,ON
T_LDV_C_BEV200_N,2025,0.414944765,From MOVES5,2041,ON
T_LDV_C_BEV200_N,2025,0.331540867,From MOVES5,2042,ON
T_LDV_C_BEV200_N,2025,0.260922663,From MOVES5,2043,ON
T_LDV_C_BEV200_N,2025,0.203258754,From MOVES5,2044,ON
T_LDV_C_BEV200_N,2025,0.156915758,From MOVES5,2045,ON
T_LDV_C_BEV200_N,2025,0.120354387,From MOVES5,2046,ON
T_LDV_C_BEV200_N,2025,0.091830397,From MOVES5,2047,ON
T_LDV_C_BEV200_N,2025,0.069791102,From MOVES5,2048,ON
T_LDV_C_BEV200_N,2025,0.052831864,From MOVES5,2049,ON
T_LDV_C_BEV200_N,2025,0.039993721,From MOVES5,2050,ON
T_LDV_C_BEV200_N,2025,0.030155266,From MOVES5,2051,ON
T_LDV_C_BEV200_N,2025,0.02273707,From MOVES5,2052,ON
T_LDV_C_BEV200_N,2025,0.012891919,From MOVES5,2053,ON
T_LDV_C_BEV200_N,2025,0.009694723,From MOVES5,2054,ON
T_LDV_C_BEV200_N,2025,0.007290432,From MOVES5,2055,ON
T_LDV_C_BEV200_N,2025,0.005475114,From MOVES5,2056,ON
T_LDV_C_BEV200_N,2025,0.004106336,From MOVES5,2057,ON
T_LDV_C_BEV200_N,2025,0.003079752,From MOVES5,2058,ON
T_LDV_C_BEV200_N,2025,0.002306734,From MOVES5,2059,ON
T_LDV_C_BEV200_N,2025,0.001725437,From MOVES5,2060,ON
T_LDV_C_BEV200_N,2025,0.001288901,From MOVES5,2061,ON
T_LDV_C_BEV200_N,2025,0.000961521,From MOVES5,2062,ON
T_LDV_C_BEV200_N,2025,0.000717294,From MOVES5,2063,ON
T_LDV_C_BEV200_N,2025,0.000534384,From MOVES5,2064,ON
T_LDV_C_BEV200_N,2025,0.000397582,From MOVES5,2065,ON
T_LDV_C_BEV200_N,2025,0.000295403,From MOVES5,2066,ON
T_LDV_C_BEV200_N,2025,0,From MOVES5,2067,ON
T_LDV_C_BEV200_N,2030,1,From MOVES5,2030,ON
T_LDV_C_BEV200_N,2030,0.997,From MOVES5,2031,ON
T_LDV_C_BEV200_N,2030,0.994009,From MOVES5,2032,ON
T_LDV_C_BEV200_N,2030,0.991026973,From MOVES5,2033,ON
T_LDV_C_BEV200_N,2030,0.984089784,From MOVES5,2034,ON
T_LDV_C_BEV200_N,2030,0.974248886,From MOVES5,2035,ON
T_LDV_C_BEV200_N,2030,0.960609402,From MOVES5,2036,ON
T_LDV_C_BEV200_N,2030,0.942357823,From MOVES5,2037,ON
T_LDV_C_BEV200_N,2030,0.919741236,From MOVES5,2038,ON
T_LDV_C_BEV200_N,2030,0.89306874,From MOVES5,2039,ON
T_LDV_C_BEV200_N,2030,0.861811334,From MOVES5,2040,ON
T_LDV_C_BEV200_N,2030,0.826477069,From MOVES5,2041,ON
T_LDV_C_BEV200_N,2030,0.787632647,From MOVES5,2042,ON
T_LDV_C_BEV200_N,2030,0.718320974,From MOVES5,2043,ON
T_LDV_C_BEV200_N,2030,0.613446112,From MOVES5,2044,ON
T_LDV_C_BEV200_N,2030,0.510387165,From MOVES5,2045,ON
T_LDV_C_BEV200_N,2030,0.414944765,From MOVES5,2046,ON
T_LDV_C_BEV200_N,2030,0.331540867,From MOVES5,2047,ON
T_LDV_C_BEV200_N,2030,0.260922663,From MOVES5,2048,ON
T_LDV_C_BEV200_N,2030,0.203258754,From MOVES5,2049,ON
T_LDV_C_BEV200_N,2030,0.156915758,From MOVES5,2050,ON
T_LDV_C_BEV200_N,2030,0.120354387,From MOVES5,2051,ON
T_LDV_C_BEV200_N,2030,0.091830397,From MOVES5,2052,ON
T_LDV_C_BEV200_N,2030,0.069791102,From MOVES5,2053,ON
T_LDV_C_BEV200_N,2030,0.052831864,From MOVES5,2054,ON
T_LDV_C_BEV200_N,2030,0.039993721,From MOVES5,2055,ON
T_LDV_C_BEV200_N,2030,0.030155266,From MOVES5,2056,ON
T_LDV_C_BEV200_N,2030,0.02273707,From MOVES5,2057,ON
T_LDV_C_BEV200_N,2030,0.012891919,From MOVES5,2058,ON
T_LDV_C_BEV200_N,2030,0.009694723,From MOVES5,2059,ON
T_LDV_C_BEV200_N,2030,0.007290432,From MOVES5,2060,ON
T_LDV_C_BEV200_N,2030,0.005475114,From MOVES5,2061,ON
T_LDV_C_BEV200_N,2030,0.004106336,From MOVES5,2062,ON
T_LDV_C_BEV200_N,2030,0.003079752,From MOVES5,2063,ON
T_LDV_C_BEV200_N,2030,0.002306734,From MOVES5,2064,ON
T_LDV_C_BEV200_N,2030,0.001725437,From MOVES5,2065,ON
T_LDV_C_BEV200_N,2030,0.001288901,From MOVES5,2066,ON
T_LDV_C_BEV200_N,2030,0.000961521,From MOVES5,2067,ON
T_LDV_C_BEV200_N,2030,0.000717294,From MOVES5,2068,ON
T_LDV_C_BEV200_N,2030,0.000534384,From MOVES5,2069,ON
T_LDV_C_BEV200_N,2030,0.000397582,From MOVES5,2070,ON
T_LDV_C_BEV200_N,2030,0.000295403,From MOVES5,2071,ON
T_LDV_C_BEV200_N,2030,0,From MOVES5,2072,ON
T_LDV_C_BEV200_N,2035,1,From MOVES5,2035,ON
T_LDV_C_BEV200_N,2035,0.997,From MOVES5,2036,ON
T_LDV_C_BEV200_N,2035,0.994009,From MOVES5,2037,ON
T_LDV_C_BEV200_N,2035,0.991026973,From MOVES5,2038,ON
T_LDV_C_BEV200_N,2035,0.984089784,From MOVES5,2039,ON
T_LDV_C_BEV200_N,2035,0.974248886,From MOVES5,2040,ON
T_LDV_C_BEV200_N,2035,0.960609402,From MOVES5,2041,ON
T_LDV_C_BEV200_N,2035,0.942357823,From MOVES5,2042,ON
T_LDV_C_BEV200_N,2035,0.919741236,From MOVES5,2043,ON
T_LDV_C_BEV200_N,2035,0.89306874,From MOVES5,2044,ON
T_LDV_C_BEV200_N,2035,0.861811334,From MOVES5,2045,ON
T_LDV_C_BEV200_N,2035,0.826477069,From MOVES5,2046,ON
T_LDV_C_BEV200_N,2035,0.787632647,From MOVES5,2047,ON
T_LDV_C_BEV200_N,2035,0.718320974,From MOVES5,2048,ON
T_LDV_C_BEV200_N,2035,0.613446112,From MOVES5,2049,ON
T_LDV_C_BEV200_N,2035,0.510387165,From MOVES5,2050,ON
T_LDV_C_BEV200_N,2035,0.414944765,From MOVES5,2051,ON
T_LDV_C_BEV200_N,2035,0.331540867,From MOVES5,2052,ON
T_LDV_C_BEV200_N,2035,0.260922663,From MOVES5,2053,ON
T_LDV_C_BEV200_N,2035,0.203258754,From MOVES5,2054,ON
T_LDV_C_BEV200_N,2035,0.156915758,From MOVES5,2055,ON
T_LDV_C_BEV200_N,2035,0.120354387,From MOVES5,2056,ON
T_LDV_C_BEV200_N,2035,0.091830397,From MOVES5,2057,ON
T_LDV_C_BEV200_N,2035,0.069791102,From MOVES5,2058,ON
T_LDV_C_BEV200_N,2035,0.052831864,From MOVES5,2059,ON
T_LDV_C_BEV200_N,2035,0.039993721,From MOVES5,2060,ON
T_LDV_C_BEV200_N,2035,0.030155266,From MOVES5,2061,ON
T_LDV_C_BEV200_N,2035,0.02273707,From MOVES5,2062,ON
T_LDV_C_BEV200_N,2035,0.012891919,From MOVES5,2063,ON
T_LDV_C_BEV200_N,2035,0.009694723,From MOVES5,2064,ON
T_LDV_C_BEV200_N,2035,0.007290432,From MOVES5,2065,ON
T_LDV_C_BEV200_N,2035,0.005475114,From MOVES5,2066,ON
T_LDV_C_BEV200_N,2035,0.004106336,From MOVES5,2067,ON
T_LDV_C_BEV200_N,2035,0.003079752,From MOVES5,2068,ON
T_LDV_C_BEV200_N,2035,0.002306734,From MOVES5,2069,ON
T_LDV_C_BEV200_N,2035,0.001725437,From MOVES5,2070,ON
T_LDV_C_BEV200_N,2035,0.001288901,From MOVES5,2071,ON
T_LDV_C_BEV200_N,2035,0.000961521,From MOVES5,2072,ON
T_LDV_C_BEV200_N,2035,0.000717294,From MOVES5,2073,ON
T_LDV_C_BEV200_N,2035,0.000534384,From MOVES5,2074,ON
T_LDV_C_BEV200_N,2035,0.000397582,From MOVES5,2075,ON
T_LDV_C_BEV200_N,2035,0.000295403,From MOVES5,2076,ON
T_LDV_C_BEV200_N,2035,0,From MOVES5,2077,ON
T_LDV_C_BEV200_N,2040,1,From MOVES5,2040,ON
T_LDV_C_BEV200_N,2040,0.997,From MOVES5,2041,ON
T_LDV_C_BEV200_N,2040,0.994009,From MOVES5,2042,ON
T_LDV_C_BEV200_N,2040,0.991026973,From MOVES5,2043,ON
T_LDV_C_BEV200_N,2040,0.984089784,From MOVES5,2044,ON
T_LDV_C_BEV200_N,2040,0.974248886,From MOVES5,2045,ON
T_LDV_C_BEV200_N,2040,0.960609402,From MOVES5,2046,ON
T_LDV_C_BEV200_N,2040,0.942357823,From MOVES5,2047,ON
T_LDV_C_BEV200_N,2040,0.919741236,From MOVES5,2048,ON
T_LDV_C_BEV200_N,2040,0.89306874,From MOVES5,2049,ON
T_LDV_C_BEV200_N,2040,0.861811334,From MOVES5,2050,ON
T_LDV_C_BEV200_N,2040,0.826477069,From MOVES5,2051,ON
T_LDV_C_BEV200_N,2040,0.787632647,From MOVES5,2052,ON
T_LDV_C_BEV200_N,2040,0.718320974,From MOVES5,2053,ON
T_LDV_C_BEV200_N,2040,0.613446112,From MOVES5,2054,ON
T_LDV_C_BEV200_N,2040,0.510387165,From MOVES5,2055,ON
T_LDV_C_BEV200_N,2040,0.414944765,From MOVES5,2056,ON
T_LDV_C_BEV200_N,2040,0.331540867,From MOVES5,2057,ON
T_LDV_C_BEV200_N,2040,0.260922663,From MOVES5,2058,ON
T_LDV_C_BEV200_N,2040,0.203258754,From MOVES5,2059,ON
T_LDV_C_BEV200_N,2040,0.156915758,From MOVES5,2060,ON
T_LDV_C_BEV200_N,2040,0.120354387,From MOVES5,2061,ON
T_LDV_C_BEV200_N,2040,0.091830397,From MOVES5,2062,ON
T_LDV_C_BEV200_N,2040,0.069791102,From MOVES5,2063,ON
T_LDV_C_BEV200_N,2040,0.052831864,From MOVES5,2064,ON
T_LDV_C_BEV200_N,2040,0.039993721,From MOVES5,2065,ON
T_LDV_C_BEV200_N,2040,0.030155266,From MOVES5,2066,ON
T_LDV_C_BEV200_N,2040,0.02273707,From MOVES5,2067,ON
T_LDV_C_BEV200_N,2040,0.012891919,From MOVES5,2068,ON
T_LDV_C_BEV200_N,2040,0.009694723,From MOVES5,2069,ON
T_LDV_C_BEV200_N,2040,0.007290432,From MOVES5,2070,ON
T_LDV_C_BEV200_N,2040,0.005475114,From MOVES5,2071,ON
T_LDV_C_BEV200_N,2040,0.004106336,From MOVES5,2072,ON
T_LDV_C_BEV200_N,2040,0.003079752,From MOVES5,2073,ON
T_LDV_C_BEV200_N,2040,0.002306734,From MOVES5,2074,ON
T_LDV_C_BEV200_N,2040,0.001725437,From MOVES5,2075,ON
T_LDV_C_BEV200_N,2040,0.001288901,From MOVES5,2076,ON
T_LDV_C_BEV200_N,2040,0.000961521,From MOVES5,2077,ON
T_LDV_C_BEV200_N,2040,0.000717294,From MOVES5,2078,ON
T_LDV_C_BEV200_N,2040,0.000534384,From MOVES5,2079,ON
T_LDV_C_BEV200_N,2040,0.000397582,From MOVES5,2080,ON
T_LDV_C_BEV200_N,2040,0.000295403,From MOVES5,2081,ON
T_LDV_C_BEV200_N,2040,0,From MOVES5,2082,ON
T_LDV_C_BEV200_N,2045,1,From MOVES5,2045,ON
T_LDV_C_BEV200_N,2045,0.997,From MOVES5,2046,ON
T_LDV_C_BEV200_N,2045,0.994009,From MOVES5,2047,ON
T_LDV_C_BEV200_N,2045,0.991026973,From MOVES5,2048,ON
T_LDV_C_BEV200_N,2045,0.984089784,From MOVES5,2049,ON
T_LDV_C_BEV200_N,2045,0.974248886,From MOVES5,2050,ON
T_LDV_C_BEV200_N,2045,0.960609402,From MOVES5,2051,ON
T_LDV_C_BEV200_N,2045,0.942357823,From MOVES5,2052,ON
T_LDV_C_BEV200_N,2045,0.919741236,From MOVES5,2053,ON
T_LDV_C_BEV200_N,2045,0.89306874,From MOVES5,2054,ON
