region,period,tech,output_comm,operator,factor
NLLAB,2040,T_LDV_C_CNG_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_C_DSL_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_C_FCEV400_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_C_GSL_HEV_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_C_GSL_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_C_GSL_PHEV35_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_C_GSL_PHEV50_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2040,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2040,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2040,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2040,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2040,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2040,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2040,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2040,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NLLAB,2045,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2045,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2045,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2045,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2045,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2045,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2045,T_LDV_C_BEV150_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_BEV200_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_BEV300_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_BEV400_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_CNG_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_DSL_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_FCEV400_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_GSL_HEV_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_GSL_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_GSL_PHEV35_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_C_GSL_PHEV50_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2045,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2045,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2045,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2045,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2045,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2045,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2045,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2045,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NLLAB,2050,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2050,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2050,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2050,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2050,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2050,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NLLAB,2050,T_LDV_C_BEV150_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_BEV200_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_BEV300_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_BEV400_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_CNG_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_DSL_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_FCEV400_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_GSL_HEV_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_GSL_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_GSL_PHEV35_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_C_GSL_PHEV50_N,T_D_pkm_ldv_c,le,0.021028602
NLLAB,2050,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NLLAB,2050,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2050,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2050,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2050,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2050,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2050,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NLLAB,2050,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NS,2025,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.207244942
NS,2025,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_HEV_EX,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.033234262
NS,2025,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_DSL_EX,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.026242254
NS,2025,T_MDV_T_GSL_EX,T_D_tkm_mdv_t,le,0.039363381
NS,2025,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.039363381
NS,2030,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2030,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_HEV_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NS,2030,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_DSL_EX,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2030,T_MDV_T_GSL_EX,T_D_tkm_mdv_t,le,0.041520959
NS,2030,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NS,2035,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2035,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NS,2035,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_DSL_EX,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2035,T_MDV_T_GSL_EX,T_D_tkm_mdv_t,le,0.041520959
NS,2035,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NS,2040,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2040,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2040,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NS,2040,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2040,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2040,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2040,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NS,2040,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2040,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2040,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NS,2040,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2040,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2040,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2040,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NS,2045,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2045,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2045,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NS,2045,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2045,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2045,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2045,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NS,2045,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2045,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2045,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NS,2045,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2045,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2045,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2045,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
NS,2050,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2050,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2050,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.22340348
NS,2050,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2050,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2050,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.22340348
NS,2050,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.036457652
NS,2050,T_MDV_T_BEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2050,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2050,T_MDV_T_DSL_N,T_D_tkm_mdv_t,le,0.027680639
NS,2050,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2050,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2050,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,le,0.027680639
NS,2050,T_MDV_T_GSL_N,T_D_tkm_mdv_t,le,0.041520959
ON,2025,T_HDV_T_BEV_N,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_HDV_T_DSL_N,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,le,0.207244942
ON,2025,T_LDV_C_BEV150_EX,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_BEV150_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_BEV200_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_BEV300_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_BEV400_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_CNG_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_DSL_EX,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_DSL_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_FCEV400_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_EX,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_HEV_EX,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_HEV_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_PHEV35_EX,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_PHEV35_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_C_GSL_PHEV50_N,T_D_pkm_ldv_c,le,0.018861811
ON,2025,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_HEV_EX,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,le,0.033234262
ON,2025,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_BEV300_EX,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_DSL_EX,T_D_pkm_ldv_t,le,0.017073488
ON,2025,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,le,0.017073488
